Time(s),Acceleration X (g),Acceleration Y (g),Acceleration Z (g),Angular Momentum X (dps),Angular Momentum Y (dps),Angular Momentum Z (dps)
0.444889,0.016113,0.993652,-0.119751,-0.392914,-0.396729,0.381470
0.445036,0.015625,1.000000,-0.123535,-0.392914,1.182556,-0.766754
0.445183,0.019409,1.000122,-0.123169,1.956940,-2.368927,-1.529694
0.445330,0.016602,0.995239,-0.119507,-0.392914,1.575470,-0.385284
0.445477,0.015137,0.999390,-0.119141,-1.174927,0.000000,0.762939
0.445624,0.017578,1.001587,-0.116089,-0.782013,-1.972198,-1.529694
0.445771,0.017456,1.004883,-0.118164,1.956940,2.365112,-0.385284
0.445918,0.018677,1.005859,-0.121338,-1.174927,-2.368927,-0.385284
0.446068,0.014893,1.000122,-0.118164,-0.392914,1.182556,0.381470
0.446212,0.008545,0.998291,-0.118652,1.174927,0.392914,-1.148224
0.446358,0.010010,0.998291,-0.118042,0.392914,-0.789642,-1.148224
0.446506,0.012085,1.000000,-0.119385,-1.174927,0.392914,1.907349
0.446652,0.016113,0.997437,-0.115845,0.392914,-2.368927,-2.292633
0.446799,0.012451,0.994751,-0.117554,0.000000,2.758026,0.762939
0.446946,0.008545,0.999146,-0.119141,1.564026,-2.761841,-1.911163
0.447093,0.009644,0.998535,-0.118774,-0.782013,0.392914,0.000000
0.447240,0.009766,0.994629,-0.122925,0.392914,-0.789642,-0.385284
0.447387,0.012939,0.995728,-0.119873,0.000000,1.182556,0.000000
0.447534,0.011475,0.999756,-0.119629,-0.782013,0.392914,-1.148224
0.447681,0.012939,0.995361,-0.120483,0.392914,-1.186371,0.381470
0.447828,0.013916,0.992188,-0.119263,-1.564026,0.785828,-1.529694
0.447975,0.011353,0.998169,-0.121582,3.520966,-1.579285,0.762939
0.448122,0.013306,0.998169,-0.119751,-2.349854,1.182556,-1.148224
0.448269,0.020508,0.997559,-0.117432,1.564026,-0.789642,0.762939
0.448417,0.017212,0.996460,-0.117188,-1.174927,-1.186371,0.000000
0.448563,0.013184,0.995605,-0.117554,-0.392914,-0.396729,-2.292633
0.448710,0.013550,0.994507,-0.118164,0.392914,2.365112,0.381470
0.448857,0.013672,0.989014,-0.117920,0.000000,-1.186371,-0.766754
0.449004,0.008667,0.994019,-0.123291,-0.782013,-1.186371,-1.529694
0.449150,0.010986,0.998291,-0.126831,-0.392914,1.182556,1.525879
0.449297,0.014771,0.999878,-0.119873,1.564026,-2.368927,-1.911163
0.449445,0.011597,1.002808,-0.118164,-0.392914,0.000000,0.000000
0.449592,0.016357,0.997559,-0.120361,-0.392914,1.182556,1.525879
0.449738,0.018066,0.997925,-0.119263,-0.782013,0.785828,-0.766754
0.449885,0.017700,0.998047,-0.118774,1.564026,-1.186371,-0.766754
0.450032,0.019287,0.996582,-0.121460,0.000000,-0.789642,-1.148224
0.450179,0.013550,1.003296,-0.116333,-1.174927,0.392914,0.381470
0.450326,0.008789,1.006470,-0.113159,0.392914,0.392914,0.000000
0.450473,0.016602,0.996216,-0.114868,0.392914,-1.186371,-0.385284
0.450620,0.020264,0.996460,-0.119019,0.392914,-0.789642,-1.148224
0.450767,0.011230,1.003662,-0.122803,0.782013,-1.186371,-1.148224
0.450914,0.017334,1.000244,-0.119263,-1.956940,2.365112,1.907349
0.451061,0.018188,0.999512,-0.120605,1.174927,0.000000,-0.385284
0.451208,0.010864,0.998047,-0.120239,-0.782013,-2.761841,-1.911163
0.451355,0.015015,0.996948,-0.125000,-0.782013,4.333496,-0.766754
0.451502,0.017212,0.994263,-0.124268,0.782013,-4.337311,-0.385284
0.451649,0.013062,1.002197,-0.117554,0.392914,0.392914,0.000000
0.451796,0.013672,1.003418,-0.116821,0.782013,-0.789642,0.000000
0.451943,0.017578,1.000488,-0.119141,-1.564026,0.392914,-0.385284
0.452090,0.014648,0.998413,-0.116699,1.564026,0.785828,-1.529694
0.452236,0.013916,0.994995,-0.112915,-1.956940,0.000000,1.144409
0.452383,0.014282,1.000122,-0.111084,0.782013,-0.789642,-1.911163
0.452530,0.018311,1.001953,-0.112549,-0.392914,0.000000,0.762939
0.452677,0.022095,0.998779,-0.120361,0.392914,-0.396729,0.000000
0.452824,0.018921,0.998047,-0.117065,0.000000,-1.186371,-1.148224
0.452972,0.011230,0.997681,-0.114868,1.174927,-0.789642,-1.148224
0.453118,0.010620,0.997559,-0.118652,-1.174927,0.785828,0.381470
0.453265,0.016113,0.997192,-0.114380,0.392914,1.575470,-0.385284
0.453412,0.018433,1.003052,-0.115723,-1.174927,-2.368927,-0.766754
0.453559,0.007568,1.007324,-0.122070,0.392914,1.182556,0.381470
0.453706,0.014404,1.003296,-0.123779,-0.392914,-0.789642,-0.766754
0.453853,0.015625,1.001709,-0.122681,0.000000,1.182556,0.762939
0.454000,0.012695,1.003052,-0.117188,1.174927,-2.368927,-3.055573
0.454147,0.013794,1.000977,-0.116577,0.000000,0.392914,1.525879
0.454294,0.015015,0.995972,-0.114624,-1.564026,-0.789642,-1.911163
0.454441,0.010498,0.997925,-0.112305,1.956940,1.968384,1.907349
0.454588,0.016846,0.998047,-0.114502,-1.174927,-2.761841,-2.674103
0.454735,0.023804,0.998779,-0.114502,-0.782013,1.968384,0.762939
0.454881,0.013916,0.999756,-0.116699,-0.782013,-1.186371,-0.385284
0.455029,0.017212,1.003906,-0.122070,1.956940,0.000000,-1.148224
0.455176,0.011597,1.003784,-0.118530,0.000000,-1.186371,-1.148224
0.455322,0.014282,0.999268,-0.112793,-0.392914,-0.396729,0.381470
0.455470,0.018677,0.999268,-0.118286,0.392914,0.392914,-0.385284
0.455616,0.014893,0.994263,-0.117798,0.000000,0.000000,0.000000
0.455763,0.019531,0.994873,-0.116333,-2.349854,0.392914,-0.385284
0.455910,0.018677,0.997314,-0.116577,1.174927,0.000000,-0.385284
0.456057,0.015259,0.996460,-0.116455,0.392914,-0.396729,-0.766754
0.456204,0.022217,0.998413,-0.119385,0.000000,-2.761841,-1.148224
0.456351,0.015381,0.999634,-0.118408,0.392914,1.968384,1.144409
0.456498,0.016113,1.003296,-0.117798,0.000000,-0.396729,-1.911163
0.456645,0.008911,1.003052,-0.119507,-0.782013,1.575470,2.288818
0.456792,0.005615,0.996094,-0.117554,1.564026,-3.154755,-2.292633
0.456939,0.012329,0.997192,-0.118164,-2.738953,3.150940,3.051758
0.457086,0.010620,1.000854,-0.116455,2.349854,-2.368927,-4.581451
0.457232,0.014038,0.998413,-0.120483,-0.392914,0.392914,0.381470
0.457380,0.012695,0.998169,-0.123535,-1.564026,-1.579285,-0.766754
0.457527,0.016235,0.996826,-0.121460,1.564026,0.785828,1.907349
0.457673,0.015625,0.991821,-0.118164,0.000000,-1.186371,-2.674103
0.457821,0.013062,0.992432,-0.114746,-0.782013,1.182556,0.762939
0.457968,0.013550,0.999512,-0.116577,1.564026,0.000000,-0.766754
0.458114,0.013306,0.995117,-0.118164,-1.174927,0.000000,-1.529694
0.458261,0.016968,0.997314,-0.116699,-0.392914,-1.186371,0.762939
0.458408,0.013794,1.003296,-0.119629,-0.392914,-0.789642,-1.529694
0.458556,0.011475,0.995117,-0.124634,0.782013,1.182556,0.000000
0.458703,0.011841,0.997681,-0.120850,1.956940,-1.186371,0.000000
0.458850,0.010864,0.999146,-0.117065,-3.131866,0.785828,-0.766754
0.458997,0.013794,0.997803,-0.117676,1.956940,-1.186371,-0.385284
0.459143,0.014282,0.999512,-0.119141,0.000000,2.758026,0.000000
0.459290,0.012939,0.995117,-0.117065,-1.174927,-2.761841,0.000000
0.459437,0.013550,0.998291,-0.113770,0.392914,1.182556,-0.766754
0.459584,0.017944,0.997437,-0.114868,0.392914,-2.761841,-2.292633
0.459731,0.018677,0.993652,-0.116455,0.000000,3.150940,2.288818
0.459878,0.014160,0.993652,-0.113647,0.782013,-2.761841,-2.292633
0.460025,0.014893,0.997192,-0.119629,1.174927,0.000000,1.144409
0.460172,0.016602,0.996582,-0.122803,-2.738953,1.968384,0.000000
0.460319,0.011230,0.994751,-0.118530,2.349854,-0.789642,-2.292633
0.460466,0.009155,0.998413,-0.113892,-0.782013,0.392914,1.525879
0.460613,0.013916,0.994629,-0.119507,-0.392914,-0.396729,-1.529694
0.460759,0.014526,0.997803,-0.118164,0.000000,-1.579285,-2.674103
0.460906,0.015015,0.998779,-0.111450,1.956940,0.392914,2.670288
0.461054,0.013672,0.994141,-0.118530,-1.564026,0.392914,-0.766754
0.461201,0.011108,1.000244,-0.125000,0.782013,-0.396729,-0.766754
0.461347,0.011230,0.996582,-0.123535,-0.392914,-0.396729,-0.385284
0.461494,0.016113,0.994873,-0.117188,0.000000,0.392914,0.000000
0.461641,0.017090,0.999512,-0.113403,0.000000,0.785828,-1.148224
0.461788,0.015259,0.996582,-0.112915,1.174927,-2.368927,-0.766754
0.461936,0.018188,0.993408,-0.116699,-1.174927,0.785828,1.525879
0.462083,0.022095,0.992676,-0.117432,1.564026,0.000000,-3.437042
0.462230,0.013672,0.993652,-0.112915,-0.392914,-0.396729,2.288818
0.462376,0.013428,0.999268,-0.112915,-0.392914,-0.396729,-1.529694
0.462523,0.014771,1.002319,-0.114868,-1.174927,0.392914,0.000000
0.462670,0.010620,0.998169,-0.114014,2.349854,-0.396729,-0.385284
0.462817,0.014404,0.999512,-0.116577,-1.174927,0.392914,0.381470
0.462964,0.015747,1.005493,-0.113525,-0.782013,-1.579285,-1.529694
0.463111,0.021851,1.006226,-0.118896,0.782013,1.182556,0.000000
0.463257,0.016968,1.001343,-0.119141,1.956940,-1.579285,-0.766754
0.463405,0.011230,0.998413,-0.115601,-1.956940,-0.789642,0.762939
0.463552,0.019409,0.999634,-0.120850,-0.782013,3.547668,-1.911163
0.463699,0.014038,0.997192,-0.115112,0.000000,-3.551483,1.144409
0.463845,0.014648,0.995239,-0.115723,1.564026,0.392914,-3.055573
0.463993,0.015015,0.994751,-0.117554,-1.956940,1.182556,1.525879
0.464140,0.009521,0.997803,-0.114258,1.564026,-1.186371,-1.529694
0.464286,0.012817,0.998779,-0.119385,0.392914,0.392914,0.381470
0.464434,0.011475,1.002563,-0.123291,-1.174927,-1.186371,-0.385284
0.464583,0.017822,1.005493,-0.119751,1.564026,0.000000,-1.911163
0.464727,0.018066,1.000977,-0.118652,0.392914,0.785828,1.907349
0.464874,0.010986,1.000610,-0.115479,-1.564026,0.000000,-2.674103
0.465022,0.011475,0.997192,-0.117676,-0.392914,1.968384,1.525879
0.465169,0.010376,0.998413,-0.124146,2.349854,-4.734039,-3.055573
0.465315,0.017578,0.998535,-0.116455,-1.564026,2.365112,0.762939
0.465463,0.015625,0.997070,-0.113403,-0.782013,-0.396729,0.381470
0.465609,0.016724,0.999878,-0.117920,2.738953,-2.368927,-1.148224
0.465756,0.018311,1.002075,-0.120361,-3.131866,1.968384,0.762939
0.465903,0.014282,0.998657,-0.114990,1.174927,0.392914,-0.385284
0.466050,0.019775,1.000244,-0.118652,1.564026,-1.579285,-2.674103
0.466197,0.013306,0.998779,-0.121826,-2.738953,1.968384,0.381470
0.466344,0.018555,0.994507,-0.115479,2.349854,-0.789642,1.525879
0.466491,0.014160,1.000366,-0.114258,-1.564026,-0.789642,-2.292633
0.466637,0.003906,1.000366,-0.112549,0.782013,-0.789642,-0.766754
0.466784,0.014282,1.001221,-0.115479,0.392914,0.785828,1.525879
0.466931,0.019531,1.005127,-0.117310,-1.174927,0.785828,1.144409
0.467079,0.010864,1.001465,-0.116455,1.564026,-2.761841,-2.292633
0.467225,0.012939,1.001465,-0.115479,-0.782013,2.365112,0.381470
0.467373,0.018188,1.001831,-0.117310,2.738953,-1.579285,-3.055573
0.467520,0.011108,0.994507,-0.114624,-1.956940,0.785828,1.525879
0.467666,0.007080,0.995483,-0.115601,-1.174927,-1.972198,-1.529694
0.467813,0.008545,0.995972,-0.121094,0.000000,0.000000,1.525879
0.467960,0.010254,0.994995,-0.117188,-0.392914,0.785828,-1.911163
0.468108,0.014038,0.997559,-0.119751,2.349854,-2.368927,0.000000
0.468255,0.017334,0.993164,-0.122070,-1.174927,0.000000,0.381470
0.468401,0.019775,0.994263,-0.118164,0.392914,2.758026,-1.911163
0.468548,0.018311,0.997925,-0.119629,0.392914,-1.186371,1.525879
0.468695,0.015503,0.995850,-0.121704,-1.174927,0.392914,-2.292633
0.468842,0.018188,1.002197,-0.118652,0.782013,-2.761841,-0.385284
0.468989,0.016846,1.005249,-0.119141,0.000000,1.182556,0.000000
0.469135,0.015015,1.000732,-0.118530,0.000000,-1.186371,0.381470
0.469283,0.015869,0.998291,-0.118042,0.000000,1.575470,-0.385284
0.469429,0.016113,0.996582,-0.122559,0.782013,-0.789642,-0.385284
0.469577,0.011475,0.999023,-0.119385,-1.564026,0.785828,-0.385284
0.469723,0.007935,1.001709,-0.119873,1.956940,-2.368927,-2.674103
0.469871,0.011353,0.995605,-0.117065,-1.956940,1.968384,2.670288
0.470017,0.014282,0.997070,-0.115234,0.000000,-1.972198,-1.911163
0.470164,0.016479,1.006592,-0.118896,2.349854,0.000000,-0.385284
0.470312,0.015869,1.001099,-0.118896,-1.956940,0.392914,0.381470
0.470458,0.012695,0.993530,-0.117188,0.000000,1.575470,0.000000
0.470606,0.013428,0.993774,-0.117310,1.956940,-3.551483,-2.674103
0.470753,0.015503,0.994629,-0.118286,-1.956940,2.758026,1.525879
0.470899,0.013794,0.995972,-0.120972,0.000000,0.000000,-1.529694
0.471046,0.014648,0.996826,-0.123291,-0.392914,-0.789642,0.381470
0.471193,0.012085,1.004639,-0.115845,0.782013,-1.579285,-0.385284
0.471340,0.015137,1.005249,-0.116943,-1.564026,1.968384,-0.766754
0.471487,0.014404,1.001465,-0.120483,1.956940,-1.972198,-0.385284
0.471634,0.013306,0.997192,-0.116699,-1.174927,-0.396729,-0.766754
0.471781,0.014160,0.992798,-0.118530,-1.564026,2.365112,0.762939
0.471927,0.008057,1.000854,-0.118774,2.738953,-1.186371,-2.674103
0.472075,0.012695,1.001953,-0.119385,-1.174927,0.785828,1.144409
0.472222,0.021851,0.998047,-0.121582,-0.392914,-0.789642,-0.385284
0.472369,0.010132,1.002686,-0.119141,-0.392914,-1.972198,-0.385284
0.472516,0.012207,1.000488,-0.117432,0.392914,0.392914,-1.529694
0.472662,0.015015,0.995239,-0.114990,0.000000,0.392914,1.525879
0.472809,0.014771,0.998291,-0.119263,1.174927,-0.396729,-1.911163
0.472956,0.017090,0.996826,-0.121216,-1.564026,0.785828,-0.766754
0.473104,0.022339,0.996094,-0.116455,1.564026,-0.789642,-0.766754
0.473250,0.013550,1.003540,-0.115845,-2.349854,0.000000,0.381470
0.473398,0.011719,0.996826,-0.113892,1.956940,-0.396729,-1.529694
0.473544,0.019531,0.993286,-0.116577,-1.174927,0.000000,-0.766754
0.473692,0.011963,0.998413,-0.119629,1.174927,-0.789642,1.144409
0.473838,0.016602,0.999512,-0.119263,-1.174927,0.392914,1.144409
0.473985,0.012573,1.004028,-0.118408,1.956940,-1.579285,-4.581451
0.474132,0.014893,1.002686,-0.113525,-1.174927,2.365112,1.907349
0.474279,0.018311,0.998779,-0.114014,0.392914,-0.789642,-1.529694
0.474425,0.018188,0.995239,-0.114746,-0.392914,-0.396729,0.000000
0.474573,0.018311,0.998291,-0.114746,0.000000,-1.579285,-2.292633
0.474720,0.017578,0.998901,-0.119019,-1.174927,1.182556,2.288818
0.474867,0.009399,0.997192,-0.120239,1.174927,-1.972198,-1.148224
0.475013,0.014648,1.000854,-0.117920,-1.174927,2.365112,0.000000
0.475161,0.015259,1.001221,-0.116943,2.738953,-1.579285,-0.385284
0.475307,0.012573,0.996948,-0.116699,-0.782013,0.392914,-1.911163
0.475454,0.013062,1.000366,-0.116821,-1.564026,1.182556,0.000000
0.475602,0.009644,0.999023,-0.117432,-0.392914,-2.761841,0.000000
0.475748,0.014771,0.992676,-0.118896,0.392914,1.575470,0.000000
0.475896,0.015137,0.999878,-0.116821,1.564026,-0.396729,-0.385284
0.476042,0.012939,0.997070,-0.115723,-2.349854,-0.789642,-0.385284
0.476189,0.013672,0.989258,-0.117920,1.956940,-0.396729,-0.385284
0.476336,0.019653,0.995361,-0.116455,-1.174927,2.365112,-0.385284
0.476483,0.015015,0.999878,-0.117554,1.956940,-2.761841,-1.148224
0.476630,0.016235,0.996094,-0.119141,-2.349854,1.575470,0.000000
0.476777,0.020996,0.998291,-0.117310,0.000000,-0.789642,-1.148224
0.476924,0.016602,1.002441,-0.119263,0.392914,0.392914,0.381470
0.477071,0.013794,1.005127,-0.116211,0.000000,-1.579285,-0.766754
0.477218,0.012939,1.001099,-0.118408,-0.782013,0.000000,0.000000
0.477364,0.015747,0.998047,-0.123047,1.564026,-0.396729,-0.766754
0.477512,0.011963,1.001221,-0.118408,-1.174927,3.150940,-1.148224
0.477659,0.020508,0.998657,-0.117432,0.782013,-2.761841,-0.385284
0.477806,0.027100,0.995972,-0.117432,1.564026,-1.579285,-0.766754
0.477953,0.020996,0.994019,-0.114990,-2.738953,2.758026,1.525879
0.478100,0.016479,0.996338,-0.115723,1.564026,-1.972198,-2.292633
0.478246,0.012085,0.999512,-0.122192,-2.349854,0.785828,0.762939
0.478394,0.013672,1.001953,-0.122314,1.956940,-1.972198,0.000000
0.478540,0.017090,1.002197,-0.121948,0.000000,1.182556,-2.292633
0.478687,0.013794,0.999268,-0.117188,0.782013,-0.789642,0.381470
0.478835,0.009399,0.993896,-0.115234,-1.174927,2.365112,0.762939
0.478981,0.012817,0.997437,-0.119629,1.174927,-2.368927,-0.766754
0.479129,0.018921,0.996826,-0.116821,-1.174927,-0.789642,-1.529694
0.479275,0.018921,0.998901,-0.112061,0.000000,1.575470,0.381470
0.479422,0.019409,0.995850,-0.112915,0.392914,-1.186371,-1.529694
0.479569,0.018433,0.995483,-0.118530,1.956940,-0.789642,-1.529694
0.479716,0.015381,0.999878,-0.123657,-1.564026,1.182556,1.144409
0.479863,0.017456,0.999634,-0.118774,0.782013,0.000000,-0.385284
0.480010,0.018188,0.999756,-0.116577,-1.956940,0.000000,0.000000
0.480157,0.021851,0.999634,-0.120361,-0.392914,0.785828,-1.148224
0.480304,0.016235,1.002197,-0.119263,1.564026,-4.734039,0.381470
0.480451,0.011841,0.998535,-0.121582,-0.782013,3.547668,-1.911163
0.480598,0.014526,1.000977,-0.118774,0.000000,-0.396729,1.907349
0.480745,0.016357,1.002686,-0.113770,1.174927,-1.186371,-2.674103
0.480892,0.018433,1.002686,-0.120239,-0.782013,0.785828,-0.766754
0.481039,0.016724,1.004761,-0.117188,0.782013,0.785828,0.762939
0.481186,0.013672,1.001343,-0.113403,-1.956940,-1.972198,-1.148224
0.481332,0.014038,0.996948,-0.120728,1.564026,1.182556,0.762939
0.481480,0.015625,1.000000,-0.115845,-0.782013,-0.789642,-2.292633
0.481627,0.015869,0.999268,-0.112549,-0.392914,-0.789642,2.288818
0.481773,0.017944,0.997192,-0.120850,0.782013,1.968384,-1.911163
0.481921,0.015259,0.996704,-0.119019,-0.782013,-0.396729,-1.911163
0.482067,0.015137,1.000732,-0.117798,1.956940,-2.368927,0.381470
0.482215,0.017212,0.998779,-0.119019,-2.738953,1.182556,-0.385284
0.482361,0.014771,0.993774,-0.119873,1.956940,0.000000,-0.766754
0.482509,0.016724,0.996826,-0.118774,-2.349854,-1.972198,1.525879
0.482655,0.011230,0.999634,-0.119995,2.349854,-0.396729,-1.911163
0.482802,0.010254,1.001831,-0.120117,-0.782013,1.968384,0.000000
0.482949,0.015869,0.995117,-0.115112,-0.392914,-1.579285,-0.766754
0.483098,0.010376,0.993408,-0.116455,1.564026,0.785828,-0.766754
0.483243,0.009155,0.999390,-0.116455,-0.392914,-1.186371,-1.148224
0.483389,0.012451,0.998047,-0.115479,0.392914,-0.396729,-0.385284
0.483537,0.015503,0.996948,-0.115601,-1.564026,0.785828,0.762939
0.483684,0.017334,1.000244,-0.118652,1.174927,-1.579285,-1.148224
0.483830,0.017944,0.998291,-0.118652,-0.392914,1.575470,1.525879
0.483977,0.019775,0.995117,-0.115479,0.392914,-1.579285,-3.437042
0.484125,0.018921,0.996216,-0.118774,-1.174927,-0.396729,2.288818
0.484272,0.013062,0.999146,-0.117188,0.782013,0.785828,-1.529694
0.484418,0.013672,0.999268,-0.115479,0.000000,0.000000,-1.529694
0.484566,0.017944,1.000610,-0.124023,0.782013,-1.579285,0.000000
0.484713,0.018066,1.000000,-0.122803,-0.392914,0.000000,-1.148224
0.484860,0.012329,0.998901,-0.117920,-2.349854,1.575470,2.288818
0.485006,0.010010,1.000854,-0.119141,3.913879,-1.186371,-3.437042
0.485153,0.010010,0.999878,-0.119507,-1.956940,0.392914,0.000000
0.485300,0.012085,0.994629,-0.120728,-0.392914,-0.396729,-0.385284
0.485447,0.016846,0.994629,-0.122681,1.174927,-1.186371,-0.385284
0.485593,0.017456,1.000244,-0.117554,-1.956940,1.575470,0.762939
0.485741,0.015137,1.004028,-0.116089,-0.392914,-0.396729,-2.674103
0.485887,0.012695,1.002686,-0.118774,0.782013,-0.396729,-0.385284
0.486035,0.012329,0.996948,-0.116455,0.392914,-0.396729,2.670288
0.486182,0.015991,1.000732,-0.117920,-0.782013,0.392914,-3.437042
0.486329,0.018188,0.997803,-0.116455,1.174927,-0.396729,1.144409
0.486475,0.014404,0.995972,-0.116821,-0.392914,-1.579285,-2.674103
0.486622,0.016846,0.993652,-0.118042,0.000000,1.575470,0.762939
0.486769,0.018555,0.996826,-0.117188,-1.956940,-0.789642,-0.766754
0.486917,0.011108,1.005249,-0.115112,-0.392914,0.785828,2.288818
0.487064,0.012085,1.000610,-0.112549,1.956940,-1.579285,-2.674103
0.487211,0.014282,0.995117,-0.115845,-0.392914,2.758026,0.381470
0.487358,0.010498,1.002197,-0.118164,2.349854,-2.761841,-0.766754
0.487505,0.019775,1.004883,-0.117432,-1.564026,0.000000,-1.529694
0.487651,0.020996,1.001221,-0.120605,-1.956940,0.000000,1.525879
0.487798,0.013428,0.999756,-0.119507,1.956940,-1.186371,-3.818512
0.487945,0.015259,0.996460,-0.117920,-1.564026,1.575470,2.670288
0.488092,0.010010,1.001221,-0.117676,1.174927,-3.154755,-1.911163
0.488239,0.017456,0.996460,-0.118408,-1.174927,3.150940,0.381470
0.488385,0.020264,0.994873,-0.122314,1.956940,-1.972198,-1.148224
0.488532,0.016602,0.994873,-0.121216,-1.564026,0.785828,-0.385284
0.488679,0.010864,0.994141,-0.121460,1.174927,-3.154755,0.000000
0.488827,0.011841,0.997681,-0.116333,-0.782013,3.150940,-0.385284
0.488974,0.015137,0.995605,-0.117676,-0.782013,-1.579285,-1.529694
0.489121,0.014282,0.996338,-0.118042,-0.782013,-0.396729,1.144409
0.489268,0.017578,0.999146,-0.117188,1.956940,0.000000,-1.911163
0.489415,0.016724,1.003174,-0.120483,-1.956940,0.392914,2.288818
0.489562,0.016846,0.998535,-0.119995,3.131866,-1.579285,-2.674103
0.489708,0.013306,1.000732,-0.123413,-2.349854,1.968384,0.762939
0.489856,0.012451,1.000366,-0.122559,1.956940,-1.579285,-0.385284
0.490002,0.014893,0.994873,-0.118042,-2.349854,1.575470,-1.529694
0.490150,0.011963,1.004883,-0.122192,0.000000,-2.368927,-0.385284
0.490296,0.008789,1.000122,-0.121216,0.782013,2.758026,1.144409
0.490446,0.008423,0.996094,-0.118286,0.392914,-1.579285,-1.529694
0.490590,0.015625,0.998291,-0.115356,1.174927,-0.396729,0.381470
0.490737,0.019409,0.998901,-0.112061,-0.782013,-0.396729,-0.385284
0.490884,0.010254,1.002197,-0.115723,0.782013,1.575470,0.762939
0.491031,0.014282,0.999268,-0.118530,0.000000,-1.579285,-3.437042
0.491178,0.009033,1.002808,-0.121826,-1.956940,0.000000,1.144409
0.491325,0.011841,1.000366,-0.117554,1.956940,-1.186371,-0.385284
